region,species,year,abundance.all,abundance.hatch,abundance.nat
japan,chum,1973,20.06556273,20.06556273,0
japan,chum,1974,25.06417717,25.06417717,0
japan,chum,1975,32.56435631,32.56435631,0
japan,chum,1976,23.50208729,23.50208729,0
japan,chum,1977,18.36054347,18.36054347,0
japan,chum,1978,20.01497359,20.01497359,0
japan,chum,1979,27.61459866,27.61459866,0
japan,chum,1980,26.11957912,26.11957912,0
japan,chum,1981,33.50312137,33.50312137,0
japan,chum,1982,32.61253646,32.61253646,0
japan,chum,1983,37.32184956,37.32184956,0
japan,chum,1984,42.26170123,42.26170123,0
japan,chum,1985,52.31441592,52.31441592,0
japan,chum,1986,50.57389745,50.57389745,0
japan,chum,1987,44.8353295,44.8353295,0
japan,chum,1988,52.51262615,52.51262615,0
japan,chum,1989,55.61853905,55.61853905,0
japan,chum,1990,69.01221084,69.01221084,0
japan,chum,1991,60.7762674,60.7762674,0
japan,chum,1992,45.92518419,45.92518419,0
japan,chum,1993,62.66771722,62.66771722,0
japan,chum,1994,63.81875619,63.81875619,0
japan,chum,1995,75.63404392,75.63404392,0
japan,chum,1996,86.83616308,86.83616308,0
japan,chum,1997,77.67701298,77.67701298,0
japan,chum,1998,59.34853113,59.34853113,0
japan,chum,1999,51.54528113,51.54528113,0
japan,chum,2000,46.20800679,46.20800679,0
japan,chum,2001,64.28357668,64.28357668,0
japan,chum,2002,56.00690177,56.00690177,0
japan,chum,2003,73.51404849,73.51404849,0
japan,chum,2004,77.01143152,77.01143152,0
japan,chum,2005,70.83513495,70.83513495,0
japan,chum,2006,67.97570537,67.97570537,0
japan,chum,2007,60.68480026,60.68480026,0
japan,chum,2008,48.62321687,48.62321687,0
japan,chum,2009,58.21870528,58.21870528,0
japan,chum,2010,45.26136282,45.26136282,0
japan,chum,2011,39.67045915,39.67045915,0
japan,chum,2012,40.01352795,40.01352795,0
japan,chum,2013,47.41462955,47.41462955,0
japan,chum,2014,40.77245693,40.77245693,0
japan,chum,2015,39.62172733,39.62172733,0
japan,pink,1952,1.812361322,0.204133246,1.608228076
japan,pink,1953,2.045614181,0.651687696,1.393926485
japan,pink,1954,1.651937856,0.5667494,1.085188456
japan,pink,1955,4.158327749,0.716794003,3.441533746
japan,pink,1956,3.633479811,0.174067519,3.459412292
japan,pink,1957,2.414860247,1.049573507,1.36528674
japan,pink,1958,5.085555171,1.2246348,3.860920371
japan,pink,1959,2.082246546,0.301800501,1.780446045
japan,pink,1960,2.799232559,0.84444543,1.954787129
japan,pink,1961,1.726523166,0.661603225,1.064919941
japan,pink,1962,2.608172233,0.224116534,2.3840557
japan,pink,1963,3.027558496,0.357747492,2.669811004
japan,pink,1964,3.176697239,0.57196776,2.604729478
japan,pink,1965,2.492053715,0.573424233,1.918629482
japan,pink,1966,2.265916307,0.567984046,1.697932261
japan,pink,1967,4.743746875,0.53612298,4.207623895
japan,pink,1968,2.925462017,0.436530321,2.488931697
japan,pink,1969,3.857179762,0.82294568,3.034234082
japan,pink,1970,5.354265541,0.662177996,4.692087545
japan,pink,1971,7.739516508,2.234199326,5.505317182
japan,pink,1972,1.901150519,0.428547884,1.472602634
japan,pink,1973,5.503749153,1.224887326,4.278861826
japan,pink,1974,2.669013081,0.250648437,2.418364644
japan,pink,1975,5.744794045,1.84831572,3.896478325
japan,pink,1976,3.071367107,1.078906859,1.992460248
japan,pink,1977,3.450945124,1.519187225,1.931757898
japan,pink,1978,2.013028594,0.832013822,1.181014771
japan,pink,1979,1.618665281,1.094518826,0.524146455
japan,pink,1980,2.072994551,0.321323327,1.751671223
japan,pink,1981,3.155638746,1.324067348,1.831571398
japan,pink,1982,1.768106331,1.124112825,0.643993505
japan,pink,1983,2.175882588,0.780061795,1.395820793
japan,pink,1984,2.836284242,1.803434837,1.032849404
japan,pink,1985,9.528740217,7.457028547,2.07171167
japan,pink,1986,4.740191408,3.759747331,0.980444078
japan,pink,1987,8.251682174,5.571461241,2.680220933
japan,pink,1988,6.578744861,4.169791878,2.408952982
japan,pink,1989,8.229810462,3.579901845,4.649908616
japan,pink,1990,5.976549277,1.529812051,4.446737226
japan,pink,1991,14.88244634,2.297849877,12.58459647
japan,pink,1992,14.9270856,2.558635417,12.36845018
japan,pink,1993,17.87876951,6.542491327,11.33627819
japan,pink,1994,22.16641025,1.585549866,20.58086039
japan,pink,1995,14.10339654,2.184138111,11.91925843
japan,pink,1996,23.85196931,1.703624969,22.14834434
japan,pink,1997,8.442490272,1.545682037,6.896808235
japan,pink,1998,16.84691112,1.981257843,14.86565328
japan,pink,1999,9.515756864,3.09910058,6.416656284
japan,pink,2000,19.3091155,2.269621887,17.03949362
japan,pink,2001,5.694498126,1.588681665,4.105816461
japan,pink,2002,17.35147026,2.557835397,14.79363486
japan,pink,2003,16.5633438,4.058699624,12.50464418
japan,pink,2004,7.899559784,1.767942457,6.131617327
japan,pink,2005,11.17175025,2.500755176,8.670995077
japan,pink,2006,6.119084059,1.369910355,4.749173703
japan,pink,2007,16.86322174,3.773986772,13.08923497
japan,pink,2008,8.027426258,1.796297078,6.23112918
japan,pink,2009,12.56268527,2.811525807,9.75115946
japan,pink,2010,8.916692692,1.99553886,6.921153832
japan,pink,2011,6.206222482,1.031022369,5.175200113
japan,pink,2012,2.522724947,0.665949739,1.856775207
japan,pink,2013,4.425445264,0.951368832,3.474076431
japan,pink,2014,1.82391055,0.39211682,1.43179373
japan,pink,2015,2.335,0.502025,1.832975
japan,sockeye,1952,0,0,0
japan,sockeye,1953,0,0,0
japan,sockeye,1954,0,0,0
japan,sockeye,1955,0,0,0
japan,sockeye,1956,0,0,0
japan,sockeye,1957,0,0,0
japan,sockeye,1958,0,0,0
japan,sockeye,1959,0,0,0
japan,sockeye,1960,0,0,0
japan,sockeye,1961,0,0,0
japan,sockeye,1962,0,0,0
japan,sockeye,1963,0,0,0
japan,sockeye,1964,0,0,0
japan,sockeye,1965,0,0,0
japan,sockeye,1966,0,0,0
japan,sockeye,1967,0,0,0
japan,sockeye,1968,0,0,0
japan,sockeye,1969,0,0,0
japan,sockeye,1970,0,0,0
japan,sockeye,1971,0,0,0
japan,sockeye,1972,0,0,0
japan,sockeye,1973,0,0,0
japan,sockeye,1974,0,0,0
japan,sockeye,1975,0,0,0
japan,sockeye,1976,0,0,0
japan,sockeye,1977,0,0,0
japan,sockeye,1978,0,0,0
japan,sockeye,1979,0,0,0
japan,sockeye,1980,0,0,0
japan,sockeye,1981,0,0,0
japan,sockeye,1982,0.000682691,0.000682691,0
japan,sockeye,1983,0.001540997,0.001540997,0
japan,sockeye,1984,0.00207208,0.00207208,0
japan,sockeye,1985,0.002534103,0.002534103,0
japan,sockeye,1986,0.003182619,0.003182619,0
japan,sockeye,1987,0.003720043,0.003720043,0
japan,sockeye,1988,0.00416547,0.00416547,0
japan,sockeye,1989,0.004756318,0.004756318,0
japan,sockeye,1990,0.005298416,0.005298416,0
japan,sockeye,1991,0.005889501,0.005889501,0
japan,sockeye,1992,0.0064,0.0064,0
japan,sockeye,1993,0.007,0.007,0
japan,sockeye,1994,0.0076,0.0076,0
japan,sockeye,1995,0.0082,0.0082,0
japan,sockeye,1996,0.0082,0.0082,0
japan,sockeye,1997,0.0082,0.0082,0
japan,sockeye,1998,0.0082,0.0082,0
japan,sockeye,1999,0.0082,0.0082,0
japan,sockeye,2000,0.0082,0.0082,0
japan,sockeye,2001,0.0082,0.0082,0
japan,sockeye,2002,0,0,0
japan,sockeye,2003,0,0,0
japan,sockeye,2004,0,0,0
japan,sockeye,2005,0,0,0
japan,sockeye,2006,0.03,0.03,0
japan,sockeye,2007,0,0,0
japan,sockeye,2008,0.02,0.02,0
japan,sockeye,2009,0,0,0
japan,sockeye,2010,0,0,0
japan,sockeye,2011,0,0,0
japan,sockeye,2012,0,0,0
japan,sockeye,2013,0,0,0
japan,sockeye,2014,0,0,0
japan,sockeye,2015,0,0,0
korea,chum,1952,0,0,0
korea,chum,1953,0,0,0
korea,chum,1954,0,0,0
korea,chum,1955,0,0,0
korea,chum,1956,0,0,0
korea,chum,1957,0,0,0
korea,chum,1958,0,0,0
korea,chum,1959,0,0,0
korea,chum,1960,0,0,0
korea,chum,1961,0,0,0
korea,chum,1962,0,0,0
korea,chum,1963,0,0,0
korea,chum,1964,0,0,0
korea,chum,1965,0,0,0
korea,chum,1966,0,0,0
korea,chum,1967,0,0,0
korea,chum,1968,0,0,0
korea,chum,1969,0,0,0
korea,chum,1970,0,0,0
korea,chum,1971,0.000095,0.000095,0
korea,chum,1972,0.00041,0.00041,0
korea,chum,1973,0.000507,0.000507,0
korea,chum,1974,0.000273,0.000273,0
korea,chum,1975,0.000182,0.000182,0
korea,chum,1976,0.00044,0.00044,0
korea,chum,1977,0.000207,0.000207,0
korea,chum,1978,0.000578,0.000578,0
korea,chum,1979,0.000268,0.000268,0
korea,chum,1980,0.000321,0.000321,0
korea,chum,1981,0.000769,0.000769,0
korea,chum,1982,0.000972,0.000972,0
korea,chum,1983,0.002195,0.002195,0
korea,chum,1984,0.002855,0.002855,0
korea,chum,1985,0.003349,0.003349,0
korea,chum,1986,0.004486,0.004486,0
korea,chum,1987,0.006011,0.006011,0
korea,chum,1988,0.008883,0.008883,0
korea,chum,1989,0.00995,0.00995,0
korea,chum,1990,0.014164,0.014164,0
korea,chum,1991,0.02124,0.02124,0
korea,chum,1992,0.104113,0.104113,0
korea,chum,1993,0.094927,0.094927,0
korea,chum,1994,0.102885,0.102885,0
korea,chum,1995,0.110828,0.110828,0
korea,chum,1996,0.117868,0.117868,0
korea,chum,1997,0.131437,0.131437,0
korea,chum,1998,0.19765,0.19765,0
korea,chum,1999,0.216873,0.216873,0
korea,chum,2000,0.157711,0.157711,0
korea,chum,2001,0.113971,0.113971,0
korea,chum,2002,0.016991,0.016991,0
korea,chum,2003,0.043802,0.043802,0
korea,chum,2004,0.059932,0.059932,0
korea,chum,2005,0.036259,0.036259,0
korea,chum,2006,0.028553,0.028553,0
korea,chum,2007,0.022833,0.022833,0
korea,chum,2008,0.05,0.05,0
korea,chum,2009,0.09,0.09,0
korea,chum,2010,0.08,0.08,0
korea,chum,2011,0.05,0.05,0
korea,chum,2012,0.05,0.05,0
korea,chum,2013,0.03,0.03,0
korea,chum,2014,0.035491,0.035491,0
korea,chum,2015,0.096515,0.096515,0
korea,pink,1952,0,0,0
korea,pink,1953,0,0,0
korea,pink,1954,0,0,0
korea,pink,1955,0,0,0
korea,pink,1956,0,0,0
korea,pink,1957,0,0,0
korea,pink,1958,0,0,0
korea,pink,1959,0,0,0
korea,pink,1960,0,0,0
korea,pink,1961,0,0,0
korea,pink,1962,0,0,0
korea,pink,1963,0,0,0
korea,pink,1964,0,0,0
korea,pink,1965,0,0,0
korea,pink,1966,0,0,0
korea,pink,1967,0,0,0
korea,pink,1968,0,0,0
korea,pink,1969,0,0,0
korea,pink,1970,0,0,0
korea,pink,1971,0,0,0
korea,pink,1972,0,0,0
korea,pink,1973,0,0,0
korea,pink,1974,0,0,0
korea,pink,1975,0,0,0
korea,pink,1976,0,0,0
korea,pink,1977,0,0,0
korea,pink,1978,0,0,0
korea,pink,1979,0,0,0
korea,pink,1980,0,0,0
korea,pink,1981,0,0,0
korea,pink,1982,0,0,0
korea,pink,1983,0,0,0
korea,pink,1984,0,0,0
korea,pink,1985,0,0,0
korea,pink,1986,0,0,0
korea,pink,1987,0,0,0
korea,pink,1988,0,0,0
korea,pink,1989,0,0,0
korea,pink,1990,0,0,0
korea,pink,1991,0,0,0
korea,pink,1992,0,0,0
korea,pink,1993,0,0,0
korea,pink,1994,0,0,0
korea,pink,1995,0,0,0
korea,pink,1996,0,0,0
korea,pink,1997,0,0,0
korea,pink,1998,0,0,0
korea,pink,1999,0,0,0
korea,pink,2000,0,0,0
korea,pink,2001,0,0,0
korea,pink,2002,0,0,0
korea,pink,2003,0,0,0
korea,pink,2004,0,0,0
korea,pink,2005,0,0,0
korea,pink,2006,0,0,0
korea,pink,2007,0,0,0
korea,pink,2008,0,0,0
korea,pink,2009,0,0,0
korea,pink,2010,0,0,0
korea,pink,2011,0,0,0
korea,pink,2012,0,0,0
korea,pink,2013,0,0,0
korea,pink,2014,0,0,0
korea,pink,2015,0,0,0
korea,sockeye,1952,0,0,0
korea,sockeye,1953,0,0,0
korea,sockeye,1954,0,0,0
korea,sockeye,1955,0,0,0
korea,sockeye,1956,0,0,0
korea,sockeye,1957,0,0,0
korea,sockeye,1958,0,0,0
korea,sockeye,1959,0,0,0
korea,sockeye,1960,0,0,0
korea,sockeye,1961,0,0,0
korea,sockeye,1962,0,0,0
korea,sockeye,1963,0,0,0
korea,sockeye,1964,0,0,0
korea,sockeye,1965,0,0,0
korea,sockeye,1966,0,0,0
korea,sockeye,1967,0,0,0
korea,sockeye,1968,0,0,0
korea,sockeye,1969,0,0,0
korea,sockeye,1970,0,0,0
korea,sockeye,1971,0,0,0
korea,sockeye,1972,0,0,0
korea,sockeye,1973,0,0,0
korea,sockeye,1974,0,0,0
korea,sockeye,1975,0,0,0
korea,sockeye,1976,0,0,0
korea,sockeye,1977,0,0,0
korea,sockeye,1978,0,0,0
korea,sockeye,1979,0,0,0
korea,sockeye,1980,0,0,0
korea,sockeye,1981,0,0,0
korea,sockeye,1982,0,0,0
korea,sockeye,1983,0,0,0
korea,sockeye,1984,0,0,0
korea,sockeye,1985,0,0,0
korea,sockeye,1986,0,0,0
korea,sockeye,1987,0,0,0
korea,sockeye,1988,0,0,0
korea,sockeye,1989,0,0,0
korea,sockeye,1990,0,0,0
korea,sockeye,1991,0,0,0
korea,sockeye,1992,0,0,0
korea,sockeye,1993,0,0,0
korea,sockeye,1994,0,0,0
korea,sockeye,1995,0,0,0
korea,sockeye,1996,0,0,0
korea,sockeye,1997,0,0,0
korea,sockeye,1998,0,0,0
korea,sockeye,1999,0,0,0
korea,sockeye,2000,0,0,0
korea,sockeye,2001,0,0,0
korea,sockeye,2002,0,0,0
korea,sockeye,2003,0,0,0
korea,sockeye,2004,0,0,0
korea,sockeye,2005,0,0,0
korea,sockeye,2006,0,0,0
korea,sockeye,2007,0,0,0
korea,sockeye,2008,0,0,0
korea,sockeye,2009,0,0,0
korea,sockeye,2010,0,0,0
korea,sockeye,2011,0,0,0
korea,sockeye,2012,0,0,0
korea,sockeye,2013,0,0,0
korea,sockeye,2014,0,0,0
korea,sockeye,2015,0,0,0
russ.e.kam,chum,1952,3.695893486,0,3.695893486
russ.e.kam,chum,1953,2.042157657,0,2.042157657
russ.e.kam,chum,1954,3.570395161,0,3.570395161
russ.e.kam,chum,1955,7.390359673,0,7.390359673
russ.e.kam,chum,1956,7.240155999,0,7.240155999
russ.e.kam,chum,1957,3.367548906,0,3.367548906
russ.e.kam,chum,1958,4.139079587,0,4.139079587
russ.e.kam,chum,1959,6.102814705,0,6.102814705
russ.e.kam,chum,1960,3.349609811,0,3.349609811
russ.e.kam,chum,1961,3.142075441,0,3.142075441
russ.e.kam,chum,1962,3.651644739,0,3.651644739
russ.e.kam,chum,1963,4.573791491,0,4.573791491
russ.e.kam,chum,1964,3.268790838,0,3.268790838
russ.e.kam,chum,1965,2.099349916,0,2.099349916
russ.e.kam,chum,1966,2.43810247,0,2.43810247
russ.e.kam,chum,1967,2.673609332,0,2.673609332
russ.e.kam,chum,1968,1.895326185,0,1.895326185
russ.e.kam,chum,1969,1.876165936,0,1.876165936
russ.e.kam,chum,1970,1.754856028,0,1.754856028
russ.e.kam,chum,1971,1.446547873,0,1.446547873
russ.e.kam,chum,1972,1.78241607,0,1.78241607
russ.e.kam,chum,1973,1.646311939,0,1.646311939
russ.e.kam,chum,1974,1.603032858,0.064111223,1.538921636
russ.e.kam,chum,1975,1.451408314,0.058005392,1.393402922
russ.e.kam,chum,1976,1.930655571,0.062584765,1.868070806
russ.e.kam,chum,1977,3.278471616,0.050373104,3.228098513
russ.e.kam,chum,1978,2.617159841,0.061058307,2.556101533
russ.e.kam,chum,1979,3.588295326,0.056478934,3.531816392
russ.e.kam,chum,1980,2.277800577,0.048846646,2.228953931
russ.e.kam,chum,1981,3.040598376,0.058005392,2.982592984
russ.e.kam,chum,1982,2.162876245,0.053426019,2.109450226
russ.e.kam,chum,1983,5.151746274,0.053426019,5.098320255
russ.e.kam,chum,1984,3.023790058,0.051899561,2.971890497
russ.e.kam,chum,1985,4.209296724,0.053426019,4.155870705
russ.e.kam,chum,1986,4.882096857,0.062584765,4.819512092
russ.e.kam,chum,1987,3.864808862,0.045030502,3.81977836
russ.e.kam,chum,1988,2.469676625,0.056478934,2.41319769
russ.e.kam,chum,1989,2.869875144,0.045030502,2.824844643
russ.e.kam,chum,1990,4.438798887,0.048846646,4.389952241
russ.e.kam,chum,1991,1.591232478,0.05266279,1.538569688
russ.e.kam,chum,1992,1.881604907,0.047320188,1.834284719
russ.e.kam,chum,1993,2.143159652,0.046556959,2.096602693
russ.e.kam,chum,1994,3.650279631,0.051899561,3.598380069
russ.e.kam,chum,1995,2.36042223,0.000562096,2.359860134
russ.e.kam,chum,1996,2.36018456,0.014052407,2.346132153
russ.e.kam,chum,1997,2.061735562,0.052211096,2.009524467
russ.e.kam,chum,1998,2.286712036,0.04719808,2.239513956
russ.e.kam,chum,1999,3.443275708,0.07681664,3.366459068
russ.e.kam,chum,2000,6.66624432,0.1235424,6.54270192
russ.e.kam,chum,2001,5.321410492,0.14971328,5.171697212
russ.e.kam,chum,2002,4.035117919,0.13248448,3.902633439
russ.e.kam,chum,2003,2.464563323,0.1979648,2.266598523
russ.e.kam,chum,2004,1.997700861,0.05408192,1.943618941
russ.e.kam,chum,2005,4.65719692,0.14836608,4.50883084
russ.e.kam,chum,2006,4.700658339,0.17771008,4.522948259
russ.e.kam,chum,2007,4.794776251,0.15936384,4.635412411
russ.e.kam,chum,2008,5.157184478,0.137408,5.019776478
russ.e.kam,chum,2009,4.796982971,0.022912,4.774070971
russ.e.kam,chum,2010,4.292576123,0.14592,4.146656123
russ.e.kam,chum,2011,3.772509136,0.165952,3.606557136
russ.e.kam,chum,2012,5.497272978,0.093888,5.403384978
russ.e.kam,chum,2013,7.379779471,0.13664,7.243139471
russ.e.kam,chum,2014,9.774747754,0.164864,9.609883754
russ.e.kam,chum,2015,6.810754131,0.19810176,6.612652371
russ.e.kam,pink,1952,16.22904995,0,16.22904995
russ.e.kam,pink,1953,26.56227289,0,26.56227289
russ.e.kam,pink,1954,13.44339766,0,13.44339766
russ.e.kam,pink,1955,28.46782822,0,28.46782822
russ.e.kam,pink,1956,4.439488312,0,4.439488312
russ.e.kam,pink,1957,78.79091843,0,78.79091843
russ.e.kam,pink,1958,11.36070706,0,11.36070706
russ.e.kam,pink,1959,93.26421306,0,93.26421306
russ.e.kam,pink,1960,25.05901306,0,25.05901306
russ.e.kam,pink,1961,61.06212489,0,61.06212489
russ.e.kam,pink,1962,15.89483913,0,15.89483913
russ.e.kam,pink,1963,59.28900281,0,59.28900281
russ.e.kam,pink,1964,26.59757678,0,26.59757678
russ.e.kam,pink,1965,47.80264565,0,47.80264565
russ.e.kam,pink,1966,23.05578344,0,23.05578344
russ.e.kam,pink,1967,45.60547925,0,45.60547925
russ.e.kam,pink,1968,16.65809448,0,16.65809448
russ.e.kam,pink,1969,38.86789544,0,38.86789544
russ.e.kam,pink,1970,25.57475696,0,25.57475696
russ.e.kam,pink,1971,30.68047234,0,30.68047234
russ.e.kam,pink,1972,13.03617714,0,13.03617714
russ.e.kam,pink,1973,20.3058979,0,20.3058979
russ.e.kam,pink,1974,19.24768374,0,19.24768374
russ.e.kam,pink,1975,46.59158364,0,46.59158364
russ.e.kam,pink,1976,23.19516455,0,23.19516455
russ.e.kam,pink,1977,57.6252209,0,57.6252209
russ.e.kam,pink,1978,12.50616392,0,12.50616392
russ.e.kam,pink,1979,59.08141639,0,59.08141639
russ.e.kam,pink,1980,4.946202081,0,4.946202081
russ.e.kam,pink,1981,64.96308577,0,64.96308577
russ.e.kam,pink,1982,17.80101411,0,17.80101411
russ.e.kam,pink,1983,41.54292443,0,41.54292443
russ.e.kam,pink,1984,29.80534847,0,29.80534847
russ.e.kam,pink,1985,24.77083498,0,24.77083498
russ.e.kam,pink,1986,4.362862804,0,4.362862804
russ.e.kam,pink,1987,56.20107565,0,56.20107565
russ.e.kam,pink,1988,9.476943181,0,9.476943181
russ.e.kam,pink,1989,68.6787695,0,68.6787695
russ.e.kam,pink,1990,27.49817467,0,27.49817467
russ.e.kam,pink,1991,97.14216177,0,97.14216177
russ.e.kam,pink,1992,9.905939293,0,9.905939293
russ.e.kam,pink,1993,69.66539777,0,69.66539777
russ.e.kam,pink,1994,21.17433336,0,21.17433336
russ.e.kam,pink,1995,77.85002038,0,77.85002038
russ.e.kam,pink,1996,15.84357011,0,15.84357011
russ.e.kam,pink,1997,99.64806636,0,99.64806636
russ.e.kam,pink,1998,13.26223486,0,13.26223486
russ.e.kam,pink,1999,107.5801971,0,107.5801971
russ.e.kam,pink,2000,1.813323415,0,1.813323415
russ.e.kam,pink,2001,43.42107537,0,43.42107537
russ.e.kam,pink,2002,4.741233464,0,4.741233464
russ.e.kam,pink,2003,66.65400539,0,66.65400539
russ.e.kam,pink,2004,22.78841056,0,22.78841056
russ.e.kam,pink,2005,100.4503962,0,100.4503962
russ.e.kam,pink,2006,29.1297873,0,29.1297873
russ.e.kam,pink,2007,101.0700487,0,101.0700487
russ.e.kam,pink,2008,11.98432929,0,11.98432929
russ.e.kam,pink,2009,199.6566202,0,199.6566202
russ.e.kam,pink,2010,14.41594907,0,14.41594907
russ.e.kam,pink,2011,222.6023097,0,222.6023097
russ.e.kam,pink,2012,23.70226133,0,23.70226133
russ.e.kam,pink,2013,33.37279917,0,33.37279917
russ.e.kam,pink,2014,48.18801346,0,48.18801346
russ.e.kam,pink,2015,163.4936235,0,163.4936235
russ.e.kam,sockeye,1952,0.339819448,0,0.339819448
russ.e.kam,sockeye,1953,0.152906241,0,0.152906241
russ.e.kam,sockeye,1954,0.991067071,0,0.991067071
russ.e.kam,sockeye,1955,4.153852708,0,4.153852708
russ.e.kam,sockeye,1956,3.5082922,0,3.5082922
russ.e.kam,sockeye,1957,4.146156016,0,4.146156016
russ.e.kam,sockeye,1958,6.080690777,0,6.080690777
russ.e.kam,sockeye,1959,5.879204623,0,5.879204623
russ.e.kam,sockeye,1960,6.741619272,0,6.741619272
russ.e.kam,sockeye,1961,2.865948585,0,2.865948585
russ.e.kam,sockeye,1962,2.94081009,0,2.94081009
russ.e.kam,sockeye,1963,4.291282044,0,4.291282044
russ.e.kam,sockeye,1964,5.400483655,0,5.400483655
russ.e.kam,sockeye,1965,4.299788197,0,4.299788197
russ.e.kam,sockeye,1966,5.6510909,0,5.6510909
russ.e.kam,sockeye,1967,7.534660524,0,7.534660524
russ.e.kam,sockeye,1968,7.347249889,0,7.347249889
russ.e.kam,sockeye,1969,6.672414771,0,6.672414771
russ.e.kam,sockeye,1970,6.377429763,0,6.377429763
russ.e.kam,sockeye,1971,4.283327632,0,4.283327632
russ.e.kam,sockeye,1972,3.917302682,0,3.917302682
russ.e.kam,sockeye,1973,4.389459157,0,4.389459157
russ.e.kam,sockeye,1974,1.096312111,0,1.096312111
russ.e.kam,sockeye,1975,3.858358006,0,3.858358006
russ.e.kam,sockeye,1976,3.470759229,0,3.470759229
russ.e.kam,sockeye,1977,2.648024004,0,2.648024004
russ.e.kam,sockeye,1978,3.59641385,0,3.59641385
russ.e.kam,sockeye,1979,3.328120382,0,3.328120382
russ.e.kam,sockeye,1980,3.221801815,0,3.221801815
russ.e.kam,sockeye,1981,2.910208396,0,2.910208396
russ.e.kam,sockeye,1982,2.49534325,0,2.49534325
russ.e.kam,sockeye,1983,3.255332585,0,3.255332585
russ.e.kam,sockeye,1984,2.869829613,0,2.869829613
russ.e.kam,sockeye,1985,2.266824125,0,2.266824125
russ.e.kam,sockeye,1986,2.088398291,0,2.088398291
russ.e.kam,sockeye,1987,2.244085073,0,2.244085073
russ.e.kam,sockeye,1988,1.735950349,0,1.735950349
russ.e.kam,sockeye,1989,1.614359321,0,1.614359321
russ.e.kam,sockeye,1990,0.683439597,0,0.683439597
russ.e.kam,sockeye,1991,0.716324735,0,0.716324735
russ.e.kam,sockeye,1992,2.17168,0,2.17168
russ.e.kam,sockeye,1993,3.721809337,0,3.721809337
russ.e.kam,sockeye,1994,3.184687297,0,3.184687297
russ.e.kam,sockeye,1995,5.342392655,0,5.342392655
russ.e.kam,sockeye,1996,5.181508922,0,5.181508922
russ.e.kam,sockeye,1997,4.525485939,0,4.525485939
russ.e.kam,sockeye,1998,3.350430691,0,3.350430691
russ.e.kam,sockeye,1999,4.688990502,0,4.688990502
russ.e.kam,sockeye,2000,3.228330249,0,3.228330249
russ.e.kam,sockeye,2001,3.295161114,0,3.295161114
russ.e.kam,sockeye,2002,1.969758277,0,1.969758277
russ.e.kam,sockeye,2003,3.111533229,0,3.111533229
russ.e.kam,sockeye,2004,2.370070175,0,2.370070175
russ.e.kam,sockeye,2005,3.000928204,0,3.000928204
russ.e.kam,sockeye,2006,3.356514,0,3.356514
russ.e.kam,sockeye,2007,4.135145,0,4.135145
russ.e.kam,sockeye,2008,4.068151,0,4.068151
russ.e.kam,sockeye,2009,5.874397,0,5.874397
russ.e.kam,sockeye,2010,5.715941,0,5.715941
russ.e.kam,sockeye,2011,5.331977,0,5.331977
russ.e.kam,sockeye,2012,6.541784,0,6.541784
russ.e.kam,sockeye,2013,7.612622,0,7.612622
russ.e.kam,sockeye,2014,6.270679,0,6.270679
russ.e.kam,sockeye,2015,6.161985,0,6.161985
russ.main,chum,1952,19.33071419,0,19.33071419
russ.main,chum,1953,19.59510092,0.22386,19.37124092
russ.main,chum,1954,28.34910003,0.207766,28.14133403
russ.main,chum,1955,38.88201718,0.170872,38.71114518
russ.main,chum,1956,44.8119711,0.226642,44.5853291
russ.main,chum,1957,28.98741915,0.256542,28.73087715
russ.main,chum,1958,34.26272094,0.232934,34.02978694
russ.main,chum,1959,28.60954263,0.21281,28.39673263
russ.main,chum,1960,35.88829175,0.435396,35.45289575
russ.main,chum,1961,27.31719593,0.382226,26.93496993
russ.main,chum,1962,26.88745994,0.447902,26.43955794
russ.main,chum,1963,26.37297122,0.523016,25.84995522
russ.main,chum,1964,24.63315324,0.48477,24.14838324
russ.main,chum,1965,26.759273,0.696722,26.062551
russ.main,chum,1966,30.41866793,0.4607928,29.95787513
russ.main,chum,1967,22.52359725,0.327522,22.19607525
russ.main,chum,1968,19.0267346,0.79456,18.2321746
russ.main,chum,1969,9.929829161,0.34372,9.586109161
russ.main,chum,1970,18.23137139,0.46566,17.76571139
russ.main,chum,1971,15.5068535,0.9776,14.5292535
russ.main,chum,1972,16.24927746,0.56784,15.68143746
russ.main,chum,1973,12.56724169,1.07172,11.49552169
russ.main,chum,1974,13.95339954,0.763848227,13.18955131
russ.main,chum,1975,11.29735198,0.691100777,10.6062512
russ.main,chum,1976,17.53536889,0.745661364,16.78970753
russ.main,chum,1977,12.55178622,0.600166464,11.95161976
russ.main,chum,1978,12.13924846,0.727474502,11.41177396
russ.main,chum,1979,11.33118438,0.672913914,10.65827047
russ.main,chum,1980,11.50567293,0.581979601,10.92369333
russ.main,chum,1981,10.45927541,0.691100777,9.76817463
russ.main,chum,1982,11.7986117,0.636540189,11.16207151
russ.main,chum,1983,12.50477578,0.636540189,11.86823559
russ.main,chum,1984,10.5340899,0.618353326,9.915736571
russ.main,chum,1985,10.60377922,0.636540189,9.967239029
russ.main,chum,1986,12.1648986,0.654329428,11.51056917
russ.main,chum,1987,10.93020533,0.764317246,10.16588809
russ.main,chum,1988,12.28655764,0.958635189,11.32792245
russ.main,chum,1989,12.47635986,0.764317246,11.71204261
russ.main,chum,1990,10.30766345,1.62507428,8.682589174
